,dropout,learning.rate,L1.regularization,training.steps,accuracy,execution.time
158,0.1,0.0008,0.01,2500,0.2666666805744171,6.081910610198975
159,0.1,0.0008,0.1,100,0.9666666388511658,29.118416786193848
160,0.1,0.0008,0.1,500,0.9666666388511658,10.252562284469604
161,0.1,0.0008,0.1,2500,0.8999999761581421,6.0742433071136475
162,0.1,0.0008,1.0,100,1.0,27.304795503616333
163,0.1,0.0008,1.0,500,0.5333333611488342,10.177805185317993
164,0.1,0.0008,1.0,2500,0.9333333373069763,5.942841529846191
165,0.1,0.0008,10.0,100,0.9666666388511658,23.013657331466675
166,0.1,0.0008,10.0,500,1.0,9.891863822937012
167,0.1,0.0008,10.0,2500,0.9333333373069763,6.034885883331299
168,0.1,0.0032,0.01,100,0.2666666805744171,30.20741891860962
169,0.1,0.0032,0.01,500,0.46666666865348816,10.596434116363525
170,0.1,0.0032,0.01,2500,0.2666666805744171,6.20601749420166
171,0.1,0.0032,0.1,100,0.9666666388511658,28.636991500854492
172,0.1,0.0032,0.1,500,0.9666666388511658,9.798766374588013
173,0.1,0.0032,0.1,2500,0.5,5.918857574462891
174,0.1,0.0032,1.0,100,0.9666666388511658,29.73524761199951
175,0.1,0.0032,1.0,500,0.5333333611488342,9.955111742019653
176,0.1,0.0032,1.0,2500,0.5333333611488342,6.014826774597168
177,0.1,0.0032,10.0,100,0.9666666388511658,29.120739221572876
178,0.1,0.0032,10.0,500,0.9666666388511658,9.855897426605225
179,0.1,0.0032,10.0,2500,0.8666666746139526,5.839355707168579
180,0.1,0.0128,0.01,100,0.2666666805744171,30.008288383483887
181,0.1,0.0128,0.01,500,0.2666666805744171,10.12289047241211
182,0.1,0.0128,0.01,2500,0.4333333373069763,6.010297536849976
183,0.1,0.0128,0.1,100,0.6000000238418579,29.090399503707886
184,0.1,0.0128,0.1,500,0.5333333611488342,9.861916303634644
185,0.1,0.0128,0.1,2500,0.2666666805744171,6.040102005004883
186,0.1,0.0128,1.0,100,0.6000000238418579,28.696836709976196
187,0.1,0.0128,1.0,500,0.5333333611488342,10.212816715240479
188,0.1,0.0128,1.0,2500,0.46666666865348816,5.9558799266815186
189,0.1,0.0128,10.0,100,0.800000011920929,17.49564814567566
190,0.1,0.0128,10.0,500,0.46666666865348816,7.412587881088257
191,0.1,0.0128,10.0,2500,0.2666666805744171,5.460234880447388
192,0.1,0.0512,0.01,100,0.46666666865348816,16.81353259086609
193,0.1,0.0512,0.01,500,0.2666666805744171,9.97127652168274
194,0.1,0.0512,0.01,2500,0.5333333611488342,5.979896068572998
195,0.1,0.0512,0.1,100,0.2666666805744171,28.684855699539185
196,0.1,0.0512,0.1,500,0.5333333611488342,9.734326124191284
197,0.1,0.0512,0.1,2500,0.4333333373069763,5.841847896575928
198,0.1,0.0512,1.0,100,0.5333333611488342,28.362343788146973
199,0.1,0.0512,1.0,500,0.46666666865348816,9.787402868270874
200,0.1,0.0512,1.0,2500,0.5333333611488342,6.193919897079468
201,0.1,0.0512,10.0,100,0.2666666805744171,26.499000549316406
202,0.1,0.0512,10.0,500,0.5333333611488342,8.731615543365479
203,0.1,0.0512,10.0,2500,0.46666666865348816,6.092057704925537
204,0.1,0.2048,0.01,100,0.2666666805744171,17.917325973510742
205,0.1,0.2048,0.01,500,0.46666666865348816,7.081700801849365
206,0.1,0.2048,0.01,2500,0.46666666865348816,5.514207601547241
207,0.1,0.2048,0.1,100,0.4000000059604645,15.760887622833252
208,0.1,0.2048,0.1,500,0.0,7.727379322052002
209,0.1,0.2048,0.1,2500,0.2666666805744171,6.168178558349609
210,0.1,0.2048,1.0,100,0.2666666805744171,26.06363534927368
211,0.1,0.2048,1.0,500,0.5333333611488342,7.108054876327515
212,0.1,0.2048,1.0,2500,0.46666666865348816,5.903377532958984
213,0.1,0.2048,10.0,100,0.46666666865348816,28.474956274032593
214,0.1,0.2048,10.0,500,0.46666666865348816,9.690237283706665
215,0.1,0.2048,10.0,2500,0.5,5.688436269760132
216,0.25,0.0002,0.01,100,0.2666666805744171,26.586122751235962
217,0.25,0.0002,0.01,500,0.2666666805744171,9.365631103515625
218,0.25,0.0002,0.01,2500,0.2666666805744171,5.908376932144165
219,0.25,0.0002,0.1,100,0.8999999761581421,15.452969312667847
220,0.25,0.0002,0.1,500,0.2666666805744171,7.12268853187561
221,0.25,0.0002,0.1,2500,0.8333333134651184,5.386265277862549
222,0.25,0.0002,1.0,100,0.9666666388511658,19.171950340270996
223,0.25,0.0002,1.0,500,0.2666666805744171,9.300764322280884
224,0.25,0.0002,1.0,2500,0.699999988079071,5.676154375076294
225,0.25,0.0002,10.0,100,0.9666666388511658,27.446640491485596
